catalog_id	title_zh	intro_url
OCD0052	俠客遊：未來之書	https://chiuinan.github.io/game/game/intro/ch/c12/lde.htm
SCD0258	俠客遊：第三之書	https://chiuinan.github.io/game/game/intro/ch/c12/lde3.htm
	俠客風雲傳	https://chiuinan.github.io/game/game/intro/ch/c11/tow.htm
	俠客風雲傳前傳	https://chiuinan.github.io/game/game/intro/ch/c11/towp.htm
SWZ001	俠影記	https://chiuinan.github.io/game/game/intro/ch/c12/xia.htm
SCD1723	俠盜獵車手：罪惡城市	https://chiuinan.github.io/game/game/intro/eng/e21/gtavc.htm
SCD1724	俠盜獵車手：聖安地列斯	https://chiuinan.github.io/game/game/intro/eng/e21/gtasa.htm
SCD1720	俠盜獵車手1	https://chiuinan.github.io/game/game/intro/eng/e21/gta1.htm
SCD1721	俠盜獵車手2	https://chiuinan.github.io/game/game/intro/eng/e21/gta2.htm
SCD1722	俠盜獵車手3	https://chiuinan.github.io/game/game/intro/eng/e21/gta3.htm
SCD1696	俠盜騎兵	https://chiuinan.github.io/game/game/intro/eng/e51/roguetr.htm
SCD1305	俠義豪情傳：禁煙風雲	https://chiuinan.github.io/game/game/intro/ch/c11/hq.htm
SCD2803	信條	https://chiuinan.github.io/game/game/intro/eng/e21/creed.htm
	信長之野望1	https://chiuinan.github.io/game/game/intro/eng/e32/nb1.htm
3WG053	信長之野望2戰國群雄傳	https://chiuinan.github.io/game/game/intro/ch/c32/nb2.htm
	信長之野望4武將風雲錄	https://chiuinan.github.io/game/game/intro/ch/c32/nb4.htm
3WG111	信長之野望5霸王傳	https://chiuinan.github.io/game/game/intro/ch/c32/nb5.htm
	信長之野望6天翔記	https://chiuinan.github.io/game/game/intro/ch/c32/nb6.htm
SCD1056	信長之野望7：將星錄	https://chiuinan.github.io/game/game/intro/ch/c32/nb7.htm
SCD1057	信長之野望8烈風傳	https://chiuinan.github.io/game/game/intro/ch/c32/nb8.htm
OCD0095	信長之野望9嵐世記	https://chiuinan.github.io/game/game/intro/ch/c32/nb9.htm
SCD0403	信長之野望10蒼天錄	https://chiuinan.github.io/game/game/intro/ch/c32/nb10.htm
OCD0079	信長之野望11天下創世	https://chiuinan.github.io/game/game/intro/ch/c32/nb11.htm
SCD1058	信長之野望12革新	https://chiuinan.github.io/game/game/intro/ch/c32/nb12.htm
SCD1059	信長之野望13天道	https://chiuinan.github.io/game/game/intro/ch/c32/nb13.htm
	信長之野望14創造	https://chiuinan.github.io/game/game/intro/ch/c32/nb14.htm
	信長之野望16新生	https://chiuinan.github.io/game/game/intro/ch/c32/nb16.htm
	倉庫世家	https://chiuinan.github.io/game/game/intro/eng/e44/boxworld.htm
SSG016	倉庫世家：精彩篇	https://chiuinan.github.io/game/game/intro/ch/c44/box.htm
SSA012	倉庫番：史上完整版	https://chiuinan.github.io/game/game/intro/ch/c44/soko.htm
SSA010	倉庫番：玩家復仇版	https://chiuinan.github.io/game/game/intro/ch/c44/soko2.htm
3WA024	倉頡輸入法	https://chiuinan.github.io/game/game/intro/ch/c44/cai.htm
SCD0984	倚天屠龍記	https://chiuinan.github.io/game/game/intro/ch/c11/etin.htm
SCD1569	倫敦瘋狂出租車2	https://chiuinan.github.io/game/game/intro/eng/e52/trl2.htm
	倫敦賽車手：全球挑戰賽	https://chiuinan.github.io/game/game/intro/eng/e52/lrwc.htm
SCD1843	倫敦賽車手1	https://chiuinan.github.io/game/game/intro/eng/e52/lracer.htm
SCD1844	倫敦賽車手2	https://chiuinan.github.io/game/game/intro/eng/e52/lracer2.htm
SCD1845	倫敦車手	https://chiuinan.github.io/game/game/intro/eng/e52/lrdm.htm
SCD1846	倫敦黑車手：警察也瘋狂	https://chiuinan.github.io/game/game/intro/eng/e52/lrpm.htm
SCD2317	偷窺狂	https://chiuinan.github.io/game/game/intro/eng/e21/voyeur.htm
SCD1856	傑夫賽車	https://chiuinan.github.io/game/game/intro/eng/e52/jeffgxr.htm
SCD1006	傭兵戰場1	https://chiuinan.github.io/game/game/intro/eng/e51/sof.htm
SCD1007	傭兵戰場2	https://chiuinan.github.io/game/game/intro/ch/c51/sof2.htm
SCD0168	傲世蒼龍之趙雲傳	https://chiuinan.github.io/game/game/intro/ch/c31/chaoyun.htm
SWT207	傲空神鷹	https://chiuinan.github.io/game/game/intro/eng/e51/birds.htm
	傳說紀元－黑暗之星	https://chiuinan.github.io/game/game/intro/ch/c11/siron.txt
SCD2041	傳送門	https://chiuinan.github.io/game/game/intro/ch/c44/portal.htm
	傷心小棧	https://chiuinan.github.io/game/game/intro/ch/c41/mshearts.htm
	傷心跳棋	https://chiuinan.github.io/game/game/intro/ch/c41/sxtq.htm
	傷心黑白棋	https://chiuinan.github.io/game/game/intro/ch/c41/sxhbq.htm
	兄弟麻雀	https://chiuinan.github.io/game/game/intro/eng/e42/kyodai.htm
SCD1133	先知的魔寶石	https://chiuinan.github.io/game/game/intro/ch/c21/jewels.htm
	光明戰史	https://chiuinan.github.io/game/game/intro/ch/c31/dforce.txt
	光明聖使團	https://chiuinan.github.io/game/game/intro/ch/c11/mission.txt
SCD0679	光榮與夢想	https://chiuinan.github.io/game/game/intro/ch/c43/gad.htm
SWT009	光芒之池	https://chiuinan.github.io/game/game/intro/eng/e11/poolrad.htm
SCD2409	光芒之池：迷斯卓諾遺跡	https://chiuinan.github.io/game/game/intro/ch/c12/por.htm
SCD1813	光速兔崽子	https://chiuinan.github.io/game/game/intro/eng/e52/jazz.htm
SCD1814	光速兔崽子2	https://chiuinan.github.io/game/game/intro/eng/e52/jazz2.htm
SCD2404	光速戰將	https://chiuinan.github.io/game/game/intro/eng/e52/mracer.htm
SCD1191	光闇紀事	https://chiuinan.github.io/game/game/intro/ch/c11/vava.htm
SCD2120	兒童	https://chiuinan.github.io/game/game/intro/ch/c44/iq200.htm
	全美卡丁車大賽	https://chiuinan.github.io/game/game/intro/eng/e52/gokart.htm
SCD0351	全面戰爭	https://chiuinan.github.io/game/game/intro/ch/c32/eow.htm
SCD1183	全面攻擊	https://chiuinan.github.io/game/game/intro/ch/c32/maas.htm
SCD1268	再戰毀滅公爵	https://chiuinan.github.io/game/game/intro/eng/e52/dnmp.htm
	再戰江湖	https://chiuinan.github.io/game/game/intro/ch/c31/zzjh.htm
SCD0222	再續紅樓夢	https://chiuinan.github.io/game/game/intro/ch/c22/honglou2.htm
SCD0519	再見吧！企鵝	https://chiuinan.github.io/game/game/intro/ch/c44/yeti.htm
SCD0790	冒牌大英雄	https://chiuinan.github.io/game/game/intro/ch/c43/fakehero.htm
	冒險奇譚1	https://chiuinan.github.io/game/game/intro/ch/c11/grandia.htm
OCD0059	冒險奇譚2	https://chiuinan.github.io/game/game/intro/ch/c11/grandia2.htm
SCD2378	冥界幻姬	https://chiuinan.github.io/game/game/intro/ch/c11/ghost.htm
SCD1387	冰風之谷1	https://chiuinan.github.io/game/game/intro/ch/c12/iwd1.htm
SCD1388	冰風之谷2	https://chiuinan.github.io/game/game/intro/ch/c12/iwd2.htm
	凍頂接龍	https://chiuinan.github.io/game/game/intro/ch/c41/777.htm
SCD2361	凝望戰士	https://chiuinan.github.io/game/game/intro/ch/c11/nwzs.htm
HTG003	夏日物語	https://chiuinan.github.io/game/game/intro/ch/c21/summer.txt
SCD2345	封神世紀	https://chiuinan.github.io/game/game/intro/ch/c31/apo.htm
	封神榜	https://chiuinan.github.io/game/game/intro/ch/c51/vmyth.htm
SCD0990	封神榜之英雄無敵	https://chiuinan.github.io/game/game/intro/ch/c32/msyx.htm
JXD014	封神演義	https://chiuinan.github.io/game/game/intro/ch/c32/gs.htm
SCD0989	封神演義	https://chiuinan.github.io/game/game/intro/ch/c12/god.htm
SWT237	射鵰英雄傳	https://chiuinan.github.io/game/game/intro/ch/c21/eagle.htm
SCD2736	專業撞球	https://chiuinan.github.io/game/game/intro/eng/e52/u8ball.htm
SCD0959	尋秦記	https://chiuinan.github.io/game/game/intro/ch/c11/xqj.htm
SCD1672	導火線	https://chiuinan.github.io/game/game/intro/ch/c51/fuse.htm
SCD2210	忍者學園	https://chiuinan.github.io/game/game/intro/ch/c43/ninj.htm
Z035	忍者龍劍傳1	https://chiuinan.github.io/game/game/intro/eng/e52/ninjag1.htm
Z036	忍者龍劍傳2：暗黑的邪神劍	https://chiuinan.github.io/game/game/intro/eng/e52/ninjag2.htm
	忍者龜：機台版	https://chiuinan.github.io/game/game/intro/eng/e52/turtles.htm
SWE055	忍者龜1	https://chiuinan.github.io/game/game/intro/eng/e52/tmnt.htm
SCD2686	忍者龜1	https://chiuinan.github.io/game/game/intro/eng/e52/tmnt2003.htm
	忍者龜2：曼哈頓任務	https://chiuinan.github.io/game/game/intro/eng/e52/tmnt2.htm
SCD2687	忍者龜2	https://chiuinan.github.io/game/game/intro/eng/e52/tmnt2004.htm
SCD2106	快打威龍	https://chiuinan.github.io/game/game/intro/ch/c44/qdwl.htm
SWE110	快打旋風1	https://chiuinan.github.io/game/game/intro/eng/e51/stf.htm
Z046,SCD1260	快打旋風2	https://chiuinan.github.io/game/game/intro/eng/e51/sf2.htm
SCD1262	快打旋風	https://chiuinan.github.io/game/game/intro/eng/e51/sfzero.htm
SCD1263	快打旋風	https://chiuinan.github.io/game/game/intro/eng/e51/sfzero2.htm
SWE116	快打磚塊1	https://chiuinan.github.io/game/game/intro/eng/e44/arka.htm
SWE148	快打磚塊2	https://chiuinan.github.io/game/game/intro/eng/e44/arka2.htm
	快打至尊	https://chiuinan.github.io/game/game/intro/ch/c51/sf.htm
SCD2571	快樂上班族	https://chiuinan.github.io/game/game/intro/ch/c33/ho.htm
SCD1895	快樂世界賽車	https://chiuinan.github.io/game/game/intro/eng/e52/livingwr.htm
SCD2556	快樂俄羅斯	https://chiuinan.github.io/game/game/intro/eng/e44/dropman.htm
SCD0173	快樂兒童遊樂園	https://chiuinan.github.io/game/game/intro/ch/c44/garden.htm
SCD0635	快樂原始人	https://chiuinan.github.io/game/game/intro/eng/e52/plodo.htm
SWT298,SCD1474	快樂天堂	https://chiuinan.github.io/game/game/intro/eng/e33/theme.htm
SCD2744	快樂足球2002	https://chiuinan.github.io/game/game/intro/ch/c52/hf2002.htm
SCD1962	快遞宅急便	https://chiuinan.github.io/game/game/intro/ch/c33/express.htm
SCD2017	怒海激戰：戰艦指揮官	https://chiuinan.github.io/game/game/intro/ch/c32/gnt.htm
SCD1158	思念百分百	https://chiuinan.github.io/game/game/intro/ch/c22/closeto.htm
SCD1896	急速傳說：維倫紐夫的賽車生涯	https://chiuinan.github.io/game/game/intro/eng/e52/speedc.htm
SCD1737	急速狂飆	https://chiuinan.github.io/game/game/intro/eng/e52/speedh.htm
SCD1514	急速狂飆500／	https://chiuinan.github.io/game/game/intro/eng/e52/gp500.htm
SCD0174	急速碰碰車	https://chiuinan.github.io/game/game/intro/eng/e52/rd.htm
SCD1675	急難先鋒1	https://chiuinan.github.io/game/game/intro/eng/e33/emergy.htm
SCD2673	急難先鋒2	https://chiuinan.github.io/game/game/intro/eng/e33/em2.htm
	急難先鋒3	https://chiuinan.github.io/game/game/intro/eng/e33/em3.htm
SCD1676	急難先鋒4	https://chiuinan.github.io/game/game/intro/ch/c33/em4.htm
	性俄羅斯	https://chiuinan.github.io/game/game/intro/eng/e44/porntris.htm
	性感俄羅斯	https://chiuinan.github.io/game/game/intro/eng/e44/sextris.htm
JXD017	性感戰士	https://chiuinan.github.io/game/game/intro/ch/c21/sexy.htm
SCD1632	怪獸大卡車	https://chiuinan.github.io/game/game/intro/eng/e52/mtrucks.htm
SCD1396	恐龍	https://chiuinan.github.io/game/game/intro/eng/e52/dinosaur.htm
	恐龍世紀	https://chiuinan.github.io/game/game/intro/ch/c31/dino.txt
SCD1128	恐龍動物園	https://chiuinan.github.io/game/game/intro/ch/c33/dinopark.htm
SCD0571	恐龍危機1	https://chiuinan.github.io/game/game/intro/ch/c21/dino1.htm
SCD1395	恐龍危機2	https://chiuinan.github.io/game/game/intro/ch/c21/dino2.htm
Z066	恐龍大戰	https://chiuinan.github.io/game/game/intro/eng/e41/dw.htm
SCD1397	恐龍快打	https://chiuinan.github.io/game/game/intro/eng/e51/rage.htm
	恐龍戰士1	https://chiuinan.github.io/game/game/intro/eng/e52/nanosaur.htm
	恐龍戰士2：龍蛋爭奪戰	https://chiuinan.github.io/game/game/intro/eng/e52/nanosa2.htm
SCD2182	恐龍星探奇	https://chiuinan.github.io/game/game/intro/ch/c21/dinoisle.htm
SCD1394	恐龍公園大亨	https://chiuinan.github.io/game/game/intro/eng/e33/dpt.htm
	恐龍物語之回到未來	https://chiuinan.github.io/game/game/intro/eng/e52/wereback.htm
SCD1221	恐龍獵人1	https://chiuinan.github.io/game/game/intro/eng/e51/turok.htm
SCD1222	恐龍獵人2	https://chiuinan.github.io/game/game/intro/eng/e51/turok2.htm
SCD1223	恐龍獵人4	https://chiuinan.github.io/game/game/intro/eng/e51/turok4.htm
SCD0617	恰哥與肥佬	https://chiuinan.github.io/game/game/intro/ch/c52/chago.htm
SCD0021	悅樂之學園	https://chiuinan.github.io/game/game/intro/ch/c22/school.htm
	悲戀湖殺人事件	https://chiuinan.github.io/game/game/intro/ch/c21/sadlake.txt
	悶絕－性技王傳說	https://chiuinan.github.io/game/game/intro/ch/c41/monf.htm
SCD0855	惑星戰將	https://chiuinan.github.io/game/game/intro/ch/c32/hxwar.htm
SCD1816	惡煞車手1	https://chiuinan.github.io/game/game/intro/eng/e52/carma1.htm
SCD1817	惡煞車手2	https://chiuinan.github.io/game/game/intro/eng/e52/carma2.htm
SCD1818	惡煞車手3	https://chiuinan.github.io/game/game/intro/eng/e52/carma2000.htm
SCD0312	惡靈	https://chiuinan.github.io/game/game/intro/ch/c21/zaphie.htm
SCD1043	惡靈古堡：生存遊戲	https://chiuinan.github.io/game/game/intro/ch/c51/gunbio.htm
SCD1038	惡靈古堡1	https://chiuinan.github.io/game/game/intro/ch/c21/horr.htm
SCD1039	惡靈古堡2	https://chiuinan.github.io/game/game/intro/ch/c21/bio2.htm
SCD1040	惡靈古堡3	https://chiuinan.github.io/game/game/intro/ch/c21/bio3.htm
SCD1041	惡靈古堡4	https://chiuinan.github.io/game/game/intro/ch/c21/bio4.htm
SCD1042	惡靈古堡5	https://chiuinan.github.io/game/game/intro/ch/c21/bio5.htm
SCD2078	惡魔使者	https://chiuinan.github.io/game/game/intro/eng/e51/infernal.htm
Z037,SCD1045	惡魔城1	https://chiuinan.github.io/game/game/intro/eng/e52/cvania.htm
SCD1045	惡魔城2：詛咒的封印	https://chiuinan.github.io/game/game/intro/eng/e52/cvania2.htm
SCD1045	惡魔城傳說	https://chiuinan.github.io/game/game/intro/eng/e52/cvania3.htm
	惡魔禁地	https://chiuinan.github.io/game/game/intro/ch/c12/veil.txt
	愛之物語	https://chiuinan.github.io/game/game/intro/ch/c22/if1.htm
SCD0544	愛情圓周率	https://chiuinan.github.io/game/game/intro/ch/c22/loverate.htm
	愛情方程式	https://chiuinan.github.io/game/game/intro/ch/c22/if3.htm
	愛琴日記	https://chiuinan.github.io/game/game/intro/ch/c33/g3.htm
SCD0576	愛神餐館1	https://chiuinan.github.io/game/game/intro/ch/c33/cb1.htm
SCD0577	愛神餐館2	https://chiuinan.github.io/game/game/intro/ch/c33/cb2.htm
SCD1168	愛麗絲奏鳴曲1：命運之輪	https://chiuinan.github.io/game/game/intro/ch/c11/gxth1.htm
SCD1169	愛麗絲奏鳴曲2：衝擊代碼	https://chiuinan.github.io/game/game/intro/ch/c11/gxth2.htm
SCD1170	愛麗絲奏鳴曲3：真相終章	https://chiuinan.github.io/game/game/intro/ch/c11/gxth3.htm
SCD0615	愛麗絲驚魂記	https://chiuinan.github.io/game/game/intro/eng/e52/amalice.htm
SCD0616	愛麗絲驚魂記2：瘋狂再臨	https://chiuinan.github.io/game/game/intro/ch/c52/alice2.htm
OCD0116	慾空間	https://chiuinan.github.io/game/game/intro/ch/c41/ykj.htm
OCD0036	撼天神塔1：復活邪魔	https://chiuinan.github.io/game/game/intro/ch/c12/br1.htm
SCD1328	撼天神塔2：魔界重現	https://chiuinan.github.io/game/game/intro/ch/c12/br2.htm
SCD1329	撼天神塔3：魔誡	https://chiuinan.github.io/game/game/intro/ch/c12/br3.htm
SCD1330	撼天神塔4：長眠之塔	https://chiuinan.github.io/game/game/intro/ch/c12/br4.htm
SCD1331	撼天神塔	https://chiuinan.github.io/game/game/intro/ch/c12/brvt.htm
SCD0492	戀愛大富翁：唐伯虎點秋香	https://chiuinan.github.io/game/game/intro/ch/c43/loverich.htm
SCD0263	戀愛物語	https://chiuinan.github.io/game/game/intro/ch/c33/eberouge.htm
SCD0264	戀愛物語：魔法學園	https://chiuinan.github.io/game/game/intro/ch/c33/ebesp.htm
SCD0265	戀愛物語2	https://chiuinan.github.io/game/game/intro/ch/c33/ebe2.htm
	戀愛白皮書	https://chiuinan.github.io/game/game/intro/ch/c22/if2.htm
Z015	戀愛試驗場	https://chiuinan.github.io/game/game/intro/ch/c22/LL.htm
SCD0077	戀愛麻將館：夏日寫真	https://chiuinan.github.io/game/game/intro/ch/c42/lovemj.htm
SCD2084	益智電玩大合集第一集	https://chiuinan.github.io/game/game/intro/ch/c44/ulike.htm
SCD2085	益智電玩大合集第二集	https://chiuinan.github.io/game/game/intro/ch/c44/ulike2.htm
OCD0091	真‧三國無雙3	https://chiuinan.github.io/game/game/intro/ch/c12/sm3h.htm
SCD0162	真‧三國無雙4	https://chiuinan.github.io/game/game/intro/ch/c12/sm4s.htm
SCD0163	真‧三國無雙5	https://chiuinan.github.io/game/game/intro/ch/c12/sm5.htm
	真‧三國無雙6	https://chiuinan.github.io/game/game/intro/ch/c12/sm6dx.htm
	真‧三國無雙7	https://chiuinan.github.io/game/game/intro/ch/c12/sm7x.htm
SCD0986	真‧倚天屠龍記	https://chiuinan.github.io/game/game/intro/ch/c12/tetin.htm
SCD2048	真人美女拳：台灣美少女版	https://chiuinan.github.io/game/game/intro/ch/c44/girl97.htm
SCD2597	真侍魂	https://chiuinan.github.io/game/game/intro/ch/c51/samurai2.htm
SCD2461	真命龍子	https://chiuinan.github.io/game/game/intro/eng/e12/gorasul.htm
SCD1090	真情色麻將	https://chiuinan.github.io/game/game/intro/ch/c42/tmj.htm
SCD0620	真愛密碼1	https://chiuinan.github.io/game/game/intro/ch/c22/replay1.htm
SCD0621	真愛密碼2	https://chiuinan.github.io/game/game/intro/ch/c22/replay2.htm
	真武群俠傳	https://chiuinan.github.io/game/game/intro/ch/c31/zwqxz.htm
SCD2418	真神秘島3	https://chiuinan.github.io/game/game/intro/eng/e21/realmyst.htm
JXD012	真紅的殺意	https://chiuinan.github.io/game/game/intro/ch/c21/kono.txt
Z119	眼鏡蛇任務	https://chiuinan.github.io/game/game/intro/ch/c21/cobra.htm
SCD0800	睡美人芭比	https://chiuinan.github.io/game/game/intro/eng/e21/bbasb.htm
SCD0606	神劍傳說	https://chiuinan.github.io/game/game/intro/ch/c12/protocos.htm
SCD0607	神劍傳說2	https://chiuinan.github.io/game/game/intro/ch/c12/liar.htm
SWT084	神劍封魔	https://chiuinan.github.io/game/game/intro/eng/e12/zeliard.htm
SCD0087	神劍遊俠傳	https://chiuinan.github.io/game/game/intro/ch/c11/sg.htm
SCD0488	神奇	https://chiuinan.github.io/game/game/intro/ch/c43/magical.htm
SCD2025,SCD2027	神奇傳說1	https://chiuinan.github.io/game/game/intro/ch/c31/farland1.htm
SCD2026,SCD2027	神奇傳說2：時空道標	https://chiuinan.github.io/game/game/intro/ch/c31/farland2.htm
SCD2028	神奇傳說3：遠征奧德賽	https://chiuinan.github.io/game/game/intro/ch/c31/farland3.htm
SCD2029	神奇傳說4：遠征奧德賽2 - 永恆的小夜曲	https://chiuinan.github.io/game/game/intro/ch/c11/farland4.htm
SCD1031	神奇堆堆樂：動感積木	https://chiuinan.github.io/game/game/intro/ch/c44/zoiblock.htm
SCD2300	神奇大冒險	https://chiuinan.github.io/game/game/intro/ch/c21/gj.htm
SWT092	神州八劍	https://chiuinan.github.io/game/game/intro/ch/c11/8sword.htm
OCD0062	神戒	https://chiuinan.github.io/game/game/intro/ch/c12/htbg.htm
SWZ009	神戒傳奇	https://chiuinan.github.io/game/game/intro/eng/e12/zilfin.htm
SCD1004	神探傑克	https://chiuinan.github.io/game/game/intro/ch/c21/jack.htm
SCD2132	神氣普雷特學習營：遊戲學英語	https://chiuinan.github.io/game/game/intro/ch/c44/ddcate.htm
Z042	神示錄：背叛與毀滅	https://chiuinan.github.io/game/game/intro/ch/c11/jcgs.htm
SCD2411	神秘島1	https://chiuinan.github.io/game/game/intro/ch/c21/rtmi.htm
SCD2412	神秘島2	https://chiuinan.github.io/game/game/intro/eng/e21/rtmi2.htm
SCD2558	神秘的俄羅斯方塊	https://chiuinan.github.io/game/game/intro/eng/e44/ttworlds.htm
OCD0118	神話世紀	https://chiuinan.github.io/game/game/intro/ch/c32/aom.htm
SCD0442	神諭	https://chiuinan.github.io/game/game/intro/ch/c11/deng.htm
SCD0440	神諭	https://chiuinan.github.io/game/game/intro/ch/c12/div.htm
SCD0441	神諭2	https://chiuinan.github.io/game/game/intro/ch/c12/div2.htm
OCD0027	神諭外傳	https://chiuinan.github.io/game/game/intro/ch/c12/bdiv.htm
SCD0804	神鏢闖江湖	https://chiuinan.github.io/game/game/intro/ch/c33/tba.htm
SCD2441	神風手	https://chiuinan.github.io/game/game/intro/ch/c44/windhand.htm
SCD2465	神鬼寓言	https://chiuinan.github.io/game/game/intro/eng/e21/fable.htm
SCD2464	神鬼寓言：失落之章	https://chiuinan.github.io/game/game/intro/ch/c12/fabletlc.htm
SCD0435	神魔決：千年之約	https://chiuinan.github.io/game/game/intro/ch/c31/identity.htm
SCD0006	神鵰俠侶	https://chiuinan.github.io/game/game/intro/ch/c11/eagle1.htm
SCD0796	神鷹突擊隊	https://chiuinan.github.io/game/game/intro/ch/c32/magiceag.htm
	神龍快打	https://chiuinan.github.io/game/game/intro/ch/c51/df.htm
SCD0698	神龍紀元	https://chiuinan.github.io/game/game/intro/eng/e21/drcop.htm
	禁忌	https://chiuinan.github.io/game/game/intro/ch/c33/taboo.txt
Z059	禁忌蛇姬	https://chiuinan.github.io/game/game/intro/ch/c44/dbsj.htm
	禁忌遊戲	https://chiuinan.github.io/game/game/intro/ch/c44/ladylove.txt
SCD1674	禁斷之血族1	https://chiuinan.github.io/game/game/intro/ch/c22/gloria.htm
SCD2370	禁斷之血族2	https://chiuinan.github.io/game/game/intro/ch/c22/gloria2.htm
SWT226	福爾摩斯探案：開膛手傑克	https://chiuinan.github.io/game/game/intro/ch/c21/holmes.htm
SCD2137	福爾摩斯探案2：玫瑰紋身案件	https://chiuinan.github.io/game/game/intro/ch/c21/holmes2.htm
	福爾摩斯探案集之銀耳環	https://chiuinan.github.io/game/game/intro/ch/c21/shsse.htm
	福爾摩莎：本國地理篇	https://chiuinan.github.io/game/game/intro/ch/c21/formosa.htm
SCD1886	福特名車賽1	https://chiuinan.github.io/game/game/intro/eng/e52/fordr1.htm
SCD1887	福特名車賽2	https://chiuinan.github.io/game/game/intro/eng/e52/fordr2.htm
SCD1888	福特名車賽3	https://chiuinan.github.io/game/game/intro/eng/e52/fordr3.htm
SCD1860	福特街頭賽車	https://chiuinan.github.io/game/game/intro/eng/e52/fsr.htm
HTG010	福祿雙霸天1	https://chiuinan.github.io/game/game/intro/eng/e52/blues.htm
	福祿雙霸天2	https://chiuinan.github.io/game/game/intro/eng/e52/blues2.htm
SCD0695	笑傲江湖	https://chiuinan.github.io/game/game/intro/ch/c12/s.htm
SCD0696	笑傲江湖2五嶽劍派	https://chiuinan.github.io/game/game/intro/ch/c11/sman2.htm
SCD0697	笑傲江湖2外傳：東方再起	https://chiuinan.github.io/game/game/intro/ch/c11/sman2a.htm
OCD0026	笑傲江湖之日月神教	https://chiuinan.github.io/game/game/intro/ch/c11/swordman.htm
SCD1048	軒轅伏魔錄	https://chiuinan.github.io/game/game/intro/ch/c31/swdrslg.htm
SSG018,SCD0891	軒轅劍1	https://chiuinan.github.io/game/game/intro/ch/c11/sw.htm
SSG043,SCD0891	軒轅劍2	https://chiuinan.github.io/game/game/intro/ch/c11/swd2.htm
SSG048,SCD0891	軒轅劍2外傳：楓之舞	https://chiuinan.github.io/game/game/intro/ch/c11/swda.htm
OCD0003	軒轅劍3：雲和山的彼端	https://chiuinan.github.io/game/game/intro/ch/c11/swd3.htm
OCD0004	軒轅劍3外傳：天之痕	https://chiuinan.github.io/game/game/intro/ch/c11/swd3e.htm
OCD0005	軒轅劍4：黑龍舞兮雲飛揚	https://chiuinan.github.io/game/game/intro/ch/c11/swd4.htm
OCD0006	軒轅劍4外傳：蒼之濤	https://chiuinan.github.io/game/game/intro/ch/c11/swdmd.htm
OCD0007	軒轅劍5：一劍凌雲山海情	https://chiuinan.github.io/game/game/intro/ch/c11/swd5.htm
OCD0109	軒轅劍5外傳1：漢之雲	https://chiuinan.github.io/game/game/intro/ch/c11/swdhc.htm
SCD0123	軒轅劍5外傳2：雲之遙	https://chiuinan.github.io/game/game/intro/ch/c11/swdcf.htm
SCD1060	軒轅劍6：鳳凌長空千載雲	https://chiuinan.github.io/game/game/intro/ch/c12/swd6.htm
SCD1061	軒轅劍6外傳：穹之扉	https://chiuinan.github.io/game/game/intro/ch/c12/swd6e.htm
	軒轅劍7	https://chiuinan.github.io/game/game/intro/ch/c12/swd7.htm
SCD1049	軒轅聖戰錄	https://chiuinan.github.io/game/game/intro/ch/c32/shenwen.htm
SCD2022	輪迴	https://chiuinan.github.io/game/game/intro/ch/c52/unknown.htm
	轉校生	https://chiuinan.github.io/game/game/intro/ch/c22/tenkou.htm
	轟炸超人	https://chiuinan.github.io/game/game/intro/eng/e52/dyna.htm
SCD2595	引魂者	https://chiuinan.github.io/game/game/intro/ch/c12/soulbrin.htm
SWE104	強棒再出擊	https://chiuinan.github.io/game/game/intro/eng/e52/peterose.htm
SCD2077	強棒麻將	https://chiuinan.github.io/game/game/intro/ch/c42/hrmj.htm
SCD0084	彩虹麻將新樂園	https://chiuinan.github.io/game/game/intro/ch/c42/rbmj.htm
SCD0795	彪馬街頭足球	https://chiuinan.github.io/game/game/intro/ch/c52/pss.htm
SWZ013,SCD1810	影之嶽	https://chiuinan.github.io/game/game/intro/eng/e12/shadow.htm
SCD1219	影子兵團	https://chiuinan.github.io/game/game/intro/eng/e32/shadowco.htm
	殺人執照 007	https://chiuinan.github.io/game/game/intro/eng/e51/bond.htm
SCD2767	殺人月	https://chiuinan.github.io/game/game/intro/ch/c21/killmoon.htm
SCD1806	殺氣沖天	https://chiuinan.github.io/game/game/intro/ch/c12/shq.htm
SCD0904,SCD0907	殺無赦1	https://chiuinan.github.io/game/game/intro/eng/e32/myth1.htm
SCD0905,SCD0907	殺無赦2	https://chiuinan.github.io/game/game/intro/eng/e32/myth2.htm
OCD0113	殺無赦3：狼世紀	https://chiuinan.github.io/game/game/intro/ch/c32/myth3.htm
Z048,SCD1266	毀滅公爵1	https://chiuinan.github.io/game/game/intro/eng/e52/dn1.htm
Z049,SCD1266	毀滅公爵2	https://chiuinan.github.io/game/game/intro/eng/e52/duke2.htm
SCD1266,SCD1267	毀滅公爵3	https://chiuinan.github.io/game/game/intro/eng/e51/duke3d.htm
SCD1840	毀滅大賽車1	https://chiuinan.github.io/game/game/intro/eng/e52/derby.htm
SCD1841	毀滅大賽車2	https://chiuinan.github.io/game/game/intro/eng/e52/derby2.htm
	毀滅巫師	https://chiuinan.github.io/game/game/intro/eng/e51/heretic.htm
SCD0457	毀滅巫師2	https://chiuinan.github.io/game/game/intro/eng/e51/heretic2.htm
SWZ008	毀滅戰士	https://chiuinan.github.io/game/game/intro/eng/e52/oblit.htm
