cdg-2218	超級磚塊	Rapanui	1998	BWM
cdg-2219	超級競速大賽／	ESPN極限運動競賽 ESPN Extreme Games|ESPN Street Games|1Xtreme	1996	Sony
cdg-2220	超級賽車	四人賽車|SuperSpeed	1995	Tom Fresen
cdg-2221	超級超越競速	Turbo Out Run	1990	SEGA
cdg-2222	超級越野賽車	拉力賽車|冠軍拉力賽|Rally Championships	1994	InSide Team
cdg-2223	超級越野賽車1	網絡拉力賽|Network Q RAC Rally|'Rally: The Final Round of the World Rally Championship'	1993	Pixelkraft
cdg-2224	超級越野賽車2	Network Q RAC Rally Championship	1996	Pixelkraft
cdg-2225	超級運動員	超級挖金員|淘金者|挖金塊|偷金子|Lode Runner	1987	Broderbund
cdg-2226	超級運動員2	Lode Runner 2	1998	Presage
cdg-2227	超級遙控名車賽	Big Scale Racing	2002	BumbleBeast
cdg-2228	超級酒店大亨		1997	博亞
cdg-2229	超級酒店大亨2	歡樂大亨	2000	博亞
cdg-2230	超級醫生3		1998	鑫盛
cdg-2231	超級鬥球王	Super Ball King	2002	弘煜
cdg-2232	超級魂斗羅	Super Contra	1990	Konami
cdg-2233	超級麻將磚塊		2002	伊世紀
cdg-2234	超速駕駛	Overdrive	1995	Psionic
cdg-2235	超魔法大戰	Cross Hermit	2004	EnterBrain
cdg-2236	越野摩托大獎賽	本田摩托世界大賽|Silkolene Honda Motocross GP	1999	Dawn
cdg-2237	越野摩托王	'SX#1: Supercross'	2002	Dawn
cdg-2238	越野摩托賽事	Suzuki Alstare Extreme Racing	2000	Criterion
cdg-2239	越野滑雪賽車2000	Snowmobile Championship 2000	1999	Second South
cdg-2240	越野競速錦標賽2005	Cross Racing Championship 2005	2005	Invictus
cdg-2241	越野腳踏車	Maxxis MTB Racing	2001	瑪吉斯
cdg-2242	越野英雄1	超速拉力賽1|V之力量|V拉力|極速快感：V拉力 V-Rally	1999	Infogrames
cdg-2243	越野英雄2	超速拉力賽2|V-Rally 2	2000	Eden
cdg-2244	越野英雄3	超速拉力賽3|山脊賽車|V-Rally 3	2003	Eden
cdg-2245	越野車拉力賽	ATV Rally	2000	ATV IAEG
cdg-2246	越野鄉巴佬賽車	Off-Road Redneck Racing	2001	Rage
cdg-2247	趣味四川麻將		2000	奈德
cdg-2248	趣味四川麻將	Q版	2002	伊世紀
cdg-2249	足球小子	Soccer Kid	1993	Krisalis
cdg-2250	足球總動員2000	Total Soccer 2000	1999	Iridon
cdg-2251	跳棋	'Tiao Chi: The Chinese Checker Champion'	1983	Rick Borgen
cdg-2252	跳棋小精靈		2000	智冠
cdg-2253	跳跳車	Up'n Down	1987	SEGA
cdg-2254	踩地雷	Minerva	1993	Jouni Miettunen
cdg-2255	踩地雷		1995	Microsoft
cdg-2256	黃金傳奇	尋寶獵人|Treasure Hunter	1997	Cryo
cdg-2257	黃金印象	莫內：橘園之謎|'Monet: The Mystery of the Orangerie Museum'	2000	index+
cdg-2258	黃金島	黃金島探險記|Quest For Gold Ruins	1998	Jamie
cdg-2259	黃金賽車年代	Golden Age Of Racing|GP Classic Racing	2005	Brain in a Jar
cdg-2260	黃金鼠歷險記	黃金老鼠歷險記|超級黃金鼠|Super Hamster	2003	大正
cdg-2261	黃飛鴻－鐵雞鬥蜈蚣	黄飞鸿铁公鸡斗蜈蚣	1995	歡樂盒
cdg-2262	黎明之砧	Anvil of Dawn	1995	DreamForge
cdg-2263	黎明聖記	黎明聖記2：黑暗天使|'Harlem Blade 2: Dark Angel'	2001	GIGA
cdg-2264	黑之斷章：神探明日香	The Literary Fragment	1995	Abogado
cdg-2265	黑山群俠傳		2017	westcoast
cdg-2266	黑幫教父	Gangland	2004	Mediamobsters
cdg-2267	黑旋風	Zool	1993	Gremlin
cdg-2268	黑暗之池	Pools of Darkness	1991	SSI
cdg-2269	黑暗之蠱	Darkseed	1992	Cyberdreams
cdg-2270	黑暗之蠱2	Darkseed 2	1996	Cyberdreams
cdg-2271	黑暗天使	Dark Seraphim	1995	KSK
cdg-2272	黑暗帝國1	黑暗王朝1|駭客帝國1|黑客帝國1：戰爭未來|'Dark Reign: The Future of War'	1997	Auran
cdg-2273	黑暗帝國2	黑暗王朝2|駭客帝國2|黑客帝國2|Dark Reign 2	2000	Pandemic
cdg-2274	黑暗王座	'Lands of Lore : Throne of Chaos'	1994	Westwood
cdg-2275	黑暗王座2天命守護者	'Lands of Lore: Guardians of Destiny'	1997	Westwood
cdg-2276	黑暗王座3	Lands of Lore 3	1999	Westwood
cdg-2277	黑暗聖戰錄		1997	天堂鳥
cdg-2278	黑武士	刃戰士|Blade Warrior	1991	Image Works
cdg-2279	黑石	Black Stone|Goro	1997	Victor Barykin
cdg-2280	黑色荊棘	黑暗王座動作版|Blackthorne	1994	Blizzard
cdg-2281	黑金企業1	Mob Rule	1999	System 3
cdg-2282	黑金企業2	Street Wars 2	2000	會宇
cdg-2283	黑鷹傳奇	黑鷹傳奇2	2001	八爪魚
cdg-2284	鼓惑人心	Drumbeat Game	2000	右將
cdg-2285	救世英豪1	哥特王朝1|救世軍1|Gothic	2001	Piranha Bytes
cdg-2286	救世英豪2	哥特王朝2|救世軍2|Gothic 2	2002	Piranha Bytes
cdg-2287	救世英豪3	哥特王朝3|救世軍3|Gothic 3	2006	Piranha Bytes
cdg-2288	救火貓1	Fire Brigade Of Cats	2001	大正
cdg-2289	救火貓2：摩天任務	Fire Brigade Of Cats 2	2002	大正
cdg-2290	教父	The Godfather	1991	Creative Materials
cdg-2291	教父	'The Godfather: The Game'	2006	EA
cdg-2292	教育實習：女子校生慾望之激狂		1999	Tetratech
cdg-2293	散碎的原色	Separate Hearts	2008	KID
cdg-2294	敦煌：大漠傳奇		2000	新瑞獅
cdg-2295	敵對水域	惡水之戰|魔鬼潛艦：安泰崛起|安泰起義|'Hostile Waters: Antaeus Rising'	2001	Rage
cdg-2296	數字歡樂園	Happy Number Land	1999	鉅盛
cdg-2297	數字王國歷險記	Adventures in Number Land	1999	鉅盛
cdg-2298	數字翹家記	Mom! Numbers are missing	1998	鉅盛
cdg-2299	數學小玩家：探索篇／	EQ益智遊戲寶盒	2000	映夢
cdg-2300	數學拍檔闖通關2：奇幻樂園		1997	包爾科技
cdg-2301	數碼寶貝02		2000	卉谷
cdg-2302	數碼寶貝03：馴獸師之王		2002	卉谷
cdg-2303	文明帝國1	Sid Meier's Civilization	1991	MicroProse
cdg-2304	文明帝國2	Sid Meier's Civilization 2	1996	MicroProse
cdg-2305	文明帝國3	Sid Meier's Civilization 3	2001	Firaxis
cdg-2306	文明帝國4	Sid Meier's Civilization 4	2005	Firaxis
cdg-2307	文明帝國5	Sid Meier's Civilization 5	2010	Firaxis
cdg-2308	文明帝國6	Sid Meier's Civilization 6	2016	Firaxis
cdg-2309	文明帝國：權傾天下1	'Civilization: Call to Power'	1999	Activision
cdg-2310	文明帝國：權傾天下2	Call to Power 2	2001	Activision
cdg-2311	斑馬	Zebra	2005	Gunnar Andersson
cdg-2312	新	Z字特攻隊|Z字特攻隊2：鋼鐵戰士|'Z字特工隊之鋼鐵戰士 Z: Steel Soldiers'	2001	Bitmap Brothers
cdg-2313	新ㄅㄆㄇ動物園		1998	福茂
cdg-2314	新三國演義99		1999	業訊
cdg-2315	新世紀福音戰士：機密檔案	'Neon Genesis Evangelion: Secret of Evangelion'	2008	Gainax
cdg-2316	新世紀福音戰士：綾波育成計劃	'Neon Genesis Evangelion: Ayanami Raising Project'	2001	Gainax
cdg-2317	新世紀福音戰士：鋼鐵	Girl Friend|鋼鐵女友|'鋼鐵戀人 Neon Genesis Evangelion: Iron Maiden'	2006	GeneX
cdg-2318	新世紀興亡史	Dead Force	1994	FUGA
cdg-2319	新仙劍奇俠傳		2001	大宇
cdg-2320	新仙劍奇俠傳－靈兒續傳		2006	Rainyfly
cdg-2321	新俄羅斯方塊	第二代俄羅斯|下一代俄羅斯方塊|The Next Tetris	1999	Blue Planet
cdg-2322	新倚天屠龍記		2000	智冠
cdg-2323	新劍俠情緣		2002	金山軟件
cdg-2324	新台灣十六張麻將		2003	互網國際
cdg-2325	新同居時代	With Me Everytime	1999	SoftAction
cdg-2326	新同居時代1	'Singles: Flirt Up Your Life'	2005	Rotobee
cdg-2327	新同居時代2：3	P大麻煩|'性福人生2：三重煩惱 Singles 2: Triple Trouble'	2006	Rotobee
cdg-2328	新天使帝國	New Empire of the Angel	2000	大宇
cdg-2329	新官能教習1		2001	伊思儷
cdg-2330	新官能教習2：女奴俱樂部		2002	伊思儷
cdg-2331	新官能教習3：女奴調教		2003	伊思儷
cdg-2332	新官能教習4：黑獄		2003	伊思儷
cdg-2333	新幻想空間	Leisure Suit Larry in the Land of the Lounge Lizards	1991	Sierra
cdg-2334	新成吉思汗：帝國霸業	成吉思汗|成吉思汗：鐵木真	2003	天泉
cdg-2335	新接龍		1995	Microsoft
cdg-2336	新毀滅巫師	異教巫師|'Hexen: Beyond Heretic'	1995	Raven
cdg-2337	新毀滅巫師2	Hexen 2	1997	Raven
cdg-2338	新無敵炸彈超人1	Invincible Bomber	2001	榮欽
cdg-2339	新無敵炸彈超人2：巴冷公主篇		2004	榮欽
cdg-2340	新狼人摩天樓	新狼人摩天大樓	1996	莎莉資訊
cdg-2341	新神奇傳說3	Farland Symphony	2002	TGL
cdg-2342	新神鵰俠侶		2000	昱泉
cdg-2343	新神鵰俠侶完結篇		2001	昱泉
cdg-2344	新立體桌球 3	D Pool	2000	CoinMan
cdg-2345	新絕代雙驕		1999	宇峻
cdg-2346	新絕代雙驕2		2000	宇峻
cdg-2347	新絕代雙驕3		2002	宇峻
cdg-2348	新絕代雙驕前傳		2006	宇峻奧汀
cdg-2349	新絕代雙驕：魚戲江湖		2009	飛行船
cdg-2350	新美女拳	SR907 Mission Impossible	1992	花與蝴蝶
cdg-2351	新聖魔大戰		2001	Studio e.go
cdg-2352	新英雄傳奇1	榮耀之路1|'Quest for Glory: So You Want to Be a Hero'	1992	Sierra
cdg-2353	新英雄傳說	英雄任務|HeroQuest	1991	Gremlin
cdg-2354	新英雄傳說1	The Legend Of Heroes	1997	Falcom
cdg-2355	新英雄傳說3：白髮魔女	'The Legend Of Heroes 3: White Witch'	1999	Falcom
cdg-2356	新英雄傳說4：朱紅之淚	'The Legend of Heroes 4: A Tear of Vermillion'	2000	Falcom
cdg-2357	新蜀山劍俠	新蜀山劍俠傳：紫青雙劍錄	1996	智冠
cdg-2358	新蜀山劍俠傳：劍仙玄易錄		2001	智冠
cdg-2359	新超級運動員	'Lode Runner: The Legend Returns'	1994	Presage
cdg-2360	新金瓶梅		2003	伊思儷
cdg-2361	新金瓶梅真人版		2003	伊思儷
cdg-2362	新鐵路大亨	Trains and Trucks Tycoon	2002	Virtual X-citement
cdg-2363	新阿貓阿狗	'CatDog: Quest for the Golden Hydrant'	1999	KnowWare
cdg-2364	新龍門客棧		1999	歡樂盒
cdg-2365	方塊	ABC Wordtris	1991	Armenica
cdg-2366	方塊奧運	方塊奧運會|方块奥运会	1993	智冠
cdg-2367	方程式挑戰賽	Formula Challenge	2004	Aqua
cdg-2368	方程式機車賽	方程式賽車|'The Cycles: International Grand Prix Racing'	1989	DSI
cdg-2369	日劫		2000	數位玩具
cdg-2370	日劫2：烈日奇俠傳		2001	數位玩具
cdg-2371	日文狂飆50音：魔力速記		2001	榮欽
cdg-2372	日蝕：沙巴卡瓦之役	Eclipse	1995	富優
cdg-2373	旭日東昇1	'Uprising: Join or Die'	1997	Cyclone
cdg-2374	旭日東昇2	'Uprising 2: Lead and Destroy'	1998	Cyclone
cdg-2375	昆蟲大戰	昆蟲大進擊|戰鬥蟲族|Battle Bugs	1994	Epyx
cdg-2376	昆蟲霸主	昆蟲養成爭霸|Insectile King	2004	卉谷
cdg-2377	昇剛：機器人大戰	'Shogo: Mobile Armor Division'	1998	Monolith
cdg-2378	明日之星1	Star Maker|明日之星	1995	鷹揚
cdg-2379	明日之星2	Future Star 2	1997	鷹揚
cdg-2380	明日的世界		2007	etude
cdg-2381	明星三缺一		2001	鈊象電子
cdg-2382	明星之夢	Photo Genic	1998	SunSoft
cdg-2383	明星便利商店		2006	天下遊戲
cdg-2384	明星夢工廠	Pop Star Academy|Fame Academy	2004	Monte Cristo
cdg-2385	明星對戰梭哈		2001	伊世紀
cdg-2386	明星志願1	明星志愿	1995	大宇
cdg-2387	明星志願2		1998	大宇
cdg-2388	明星志願2000		2000	大宇
cdg-2389	明星志願3		2005	大宇
cdg-2390	明星志願闖通關		2000	大宇
cdg-2391	明星手札	Pop Life	2004	Monte Cristo
cdg-2392	明星撲克	Hoyle's Book of Games Vol 1	1989	Sierra
cdg-2393	明星職棒1	Tony La Russa's Ultimate Baseball	1991	Beyond
cdg-2394	明星職棒2	Tony La Russa Baseball 2	1993	Stormfront
cdg-2395	明星賭城1		2003	冠捷
cdg-2396	明星賭城2		2005	冠捷
cdg-2397	明星餐廳		2005	光譜
cdg-2398	星城：綠洲計畫	OASIS Project	1995	二工坊
cdg-2399	星座	DNA	2001	主安科技
cdg-2400	星座美少女 麻將日記		2009	新造科技
cdg-2401	星月奇緣		1998	天堂鳥
cdg-2402	星海梟雄1	獨立戰爭1|'Independence War: The Starship Simulator'|I-War	1997	Particle
cdg-2403	星海梟雄2	獨立戰爭2|星際戰爭2|太空遊俠2：混沌邊緣|星際爭霸2：終極危機|'Independence War 2: Edge of Chaos'	2001	Particle
cdg-2404	星海爭霸1	星際爭霸1|StarCraft	1998	Blizzard
cdg-2405	星海爭霸2：自由之翼	'StarCraft 2: Wings of Liberty'	2010	Blizzard
cdg-2406	星海風暴	最後的奧德塞|Final Odyssey	1999	JoyMax
cdg-2407	星際反抗軍之資源爭奪戰	音調叛逆|The Tone Rebellion	1997	Logic Factory
cdg-2408	星際大亨		1995	九藝
cdg-2409	星際大戰西洋棋	Star Wars Chess	1993	Software Toolworks
cdg-2410	星際大戰：	X戰機|'星球大戰之X戰機 Star Wars: X-Wing'	1993	Totally Games
cdg-2411	星際大戰：俠盜中隊	'Star Wars: Rogue Squadron'	1998	Factor 5
cdg-2412	星際大戰：鈦戰機	星球大戰之鈦戰機|'Star Wars: TIE Fighter'	1994	Totally Games
cdg-2413	星際大爭霸	Zeitgeist	1999	TAITO
cdg-2414	星際密探	B.A.T.|Bureau of Astral Troubleshooters	1990	Computer's Dream
cdg-2415	星際彈珠台	星際彈子台|Starball	1996	Volume 11
cdg-2416	星際爭霸彈子台	星艦迷航彈子台|星際迷航彈子台|Star Trek Pinball	1998	Sales Curve
cdg-2417	星際爭霸戰	星艦迷航記|星際迷航：25週年|'Star Trek: 25th Anniversary'	1992	Interplay
cdg-2418	星際爭霸戰	星艦迷航記|星際迷航：克林貢|'Star Trek: Klingon'	1996	Simon & Schuster
cdg-2419	星際爭霸戰	星艦迷航記|星際迷航：博格|'Star Trek: Borg'	1996	Simon & Schuster
cdg-2420	星際爭霸戰	星艦迷航記|星際迷航：新世界|'Star Trek: New Worlds'	2000	14 Degrees East
cdg-2421	星際爭霸戰	星艦迷航記|星際迷航：日換星移|Star Trek Generations	1997	MicroProse
cdg-2422	星際爭霸戰	星艦迷航記|星際迷航：星艦指揮官|'Star Trek: Starfleet Command'	1999	14 Degrees East
cdg-2423	星際爭霸戰	星艦迷航記|星際迷航：星艦指揮官2：帝國戰爭|'Star Trek: Starfleet Command 2: Empires at War'	2000	Taldren
cdg-2424	星際爭霸戰	星艦迷航記|星際迷航：星艦指揮官3|'Star Trek: Starfleet Command 3'	2002	Taldren
cdg-2425	星際爭霸戰	星艦迷航記|星際迷航：星艦造物主|'Star Trek: Starship Creator'	1998	Imergy
cdg-2426	星際爭霸戰	星艦迷航記|星際迷航：星艦造物主2|'Star Trek: Starship Creator Warp 2'	2000	Imergy
cdg-2427	星際爭霸戰	星艦迷航記|星際迷航：精英力量|星際奇兵|'Star Trek: Voyager - Elite Force'	2000	Raven
cdg-2428	星際爭霸戰	星艦迷航記|星際迷航：精英力量2|'Star Trek: Elite Force 2'	2003	Ritual
cdg-2429	星際爭霸戰	星艦迷航記|星際迷航：艦橋指揮官|'Star Trek: Bridge Commander'	2002	Totally Games
cdg-2430	星際爭霸戰	星艦迷航記|星際迷航：艦隊|'Star Trek: Armada'	2000	Mad Doc
cdg-2431	星際爭霸戰	星艦迷航記|星際迷航：艦隊2|'Star Trek: Armada 2'	2001	Mad Doc
cdg-2432	星際爭霸戰	星艦迷航記|星際迷航：遊戲節目|'Star Trek: The Game Show'	1998	Sound Source
cdg-2433	星際爭霸戰	星艦迷航記|星際迷航：遠征隊|'Star Trek: Away Team'	2001	Reflexive
cdg-2434	星際爭霸戰	星艦迷航記|星際迷航：遺產|'Star Trek: Legacy'	2006	Mad Doc
cdg-2435	星際爭霸戰	星艦迷航記|星際迷航：隱藏的邪惡|'Star Trek: Hidden Evil'	1999	Presto
cdg-2436	星際爭霸戰	星艦迷航記：克林貢學院|星際迷航：王國學院|'Star Trek: Klingon Academy'	2000	14 Degrees East
cdg-2437	星際爭霸戰	星艦迷航記：審判儀式|星際迷航：裁決儀式|'Star Trek: Judgment Rites'	1993	Interplay
cdg-2438	星際爭霸戰5	星艦迷航記5|星際迷航5：終極先鋒|'Star Trek 5: The Final Frontier'	1989	Level Systems
cdg-2439	星際神鷹	星際迷航：星際艦隊學院|'Star Trek: Starfleet Academy'	1997	High Voltage Software
cdg-2440	春秋爭霸傳1	春秋争霸传	1992	大宇
cdg-2441	春秋爭霸傳2問鼎天下	春秋争霸传2	1996	大宇
cdg-2442	春秋英雄傳		2000	英資達
cdg-2443	時空小精靈	摩登小精靈|吃豆人時空之旅|及時食鬼|Pac-In-Time	1995	Atreid Concept
cdg-2444	時空幻境	'Messiah: The Road of Conviction'	1999	GamaSoft
cdg-2445	時空幻境：緋夜傳奇	狂戰傳說|Tales of Berseria	2016	萬代南夢宮
cdg-2446	時空戰士	Mobius Link Real	2000	I.MAGIC
cdg-2447	時空戰士	太空哈利|Space Harrier	1989	SEGA
cdg-2448	時空異變		1993	傑克豆
cdg-2449	時空英豪	Outcast	1999	Appeal
cdg-2450	時空魔域	Wander Wonder	2000	Compile
cdg-2451	時鐘塔	鐘樓驚魂|Clock Tower	1997	Human
cdg-2452	時間機器	時空機器|The New Adventures of the Time Machine	2001	Cryo
cdg-2453	智商180		1990	第三波
cdg-2454	智高推推樂	Smart Push	1998	鉅盛
cdg-2455	暗棋	Hidden Chess	1988	第三波
cdg-2456	暗棋三國志		1997	力藝
cdg-2457	暗棋大師		1998	光譜
cdg-2458	暗棋王		2005	極真科技
cdg-2459	暗棋侏儸紀	暗棋侏罗纪	1994	光譜
cdg-2460	暗棋總動員		1997	智冠
cdg-2461	暗棋聖手		1995	至通
cdg-2462	暗藏棋機		2000	伊世紀
cdg-2463	暗黑拳王	Dark Judgement	1997	Frankenstein
cdg-2464	暗黑殖民地	暗黑殖民軍|Dark Colony	1997	ART
cdg-2465	暗黑破壞神1	Diablo	1996	Blizzard
cdg-2466	暗黑破壞神2	Diablo 2	2000	Blizzard
cdg-2467	暗黑破壞神2：獄火重生	重製版|'Diablo 2: Resurrected'	2021	Blizzard
cdg-2468	暗黑秘石	黑暗之石：邪惡統治|'Darkstone: Evil Reigns'|Dark Stone	1999	Delphine
cdg-2469	暴力摩托	Road Rash	1996	Papyrus
cdg-2470	暴力機車	Jacked	2005	Sproing
cdg-2471	暴走出租車	出租車手|Taxi Racer|'Taxi: Without the Brakes'	2001	Stellar Stone
cdg-2472	暴走機車世界	'Ducati World: Racing Challenge'	2001	Attention to Detail
cdg-2473	暴走汽車大賽	Sprint Car Racing	2000	DayLight
cdg-2474	曙光特攻	守望極光|Aurora Watching|Soldier Elite	2005	Metropolis
cdg-2475	曼哈頓獵車傳奇	Crime Scene Manhattan	2003	Blimb
cdg-2476	最後武力	Final Force	1990	大宇
cdg-2477	最後生機	Alpha Prime	2007	Black Element
cdg-2478	最後一戰	光暈|光環：戰鬥進化|'Halo: Combat Evolved'	2003	Microsoft
cdg-2479	最終幻想1	太空戰士1|Final Fantasy	2021	Square
cdg-2480	最終幻想2	太空戰士2|Final Fantasy 2	2021	Square
cdg-2481	最終幻想3	太空戰士3|Final Fantasy 3	2014	Square
cdg-2482	最終幻想4	太空戰士4|Final Fantasy 4	2014	Square
cdg-2483	最終幻想4後傳	太空戰士4後傳：月之歸還|'Final Fantasy 4: The After Years'	2014	Square
cdg-2484	最終幻想5	太空戰士5|Final Fantasy 5	2015	Square
cdg-2485	最終幻想6	太空戰士6|Final Fantasy 6	2015	Square
cdg-2486	最終幻想7	太空戰士7|Final Fantasy 7	1998	Square
cdg-2487	最終幻想8	太空戰士8|Final Fantasy 8	1999	Square
cdg-2488	最終幻想9	太空戰士9|Final Fantasy 9	2016	Square
cdg-2489	最終幻想10	太空戰士10|Final Fantasy 10	2016	Square
cdg-2490	最終幻想12	太空戰士12|Final Fantasy 12	2018	Square
cdg-2491	最終幻想13	太空戰士13|Final Fantasy 13	2014	Square
cdg-2492	最終幻想13-2	太空戰士13-2|Final Fantasy 13-2	2014	Square
cdg-2493	最終幻想13續傳	太空戰士13續傳：雷光歸來|'Lightning Returns: Final Fantasy XIII'	2015	Square
cdg-2494	最終幻想	太空戰士：世界|World of Final Fantasy	2017	Square
cdg-2495	最終幻想	太空戰士：零式|Final Fantasy Type-0	2015	Square
cdg-2496	最速傳說之街道制霸	計程車3|瘋狂出租車3|瘋狂的士3|極速的士3：極速飛馳|'Taxi 3: eXtreme Rush'	2005	Team6
cdg-2497	最酷的酷企鵝：瘋狂	XO城	1997	Sanrio
cdg-2498	最高指揮官	Supreme Commander	2007	GPG
cdg-2499	月狐傳說：小狐仙	小狐仙之月狐傳說	2002	朔太
cdg-2500	石器時代	Stone Age	1992	Stonehenge
cdg-2501	破壞神傳說	Legend of the Zyca	1991	大宇
cdg-2502	硬卡車：啟示錄	燃燒飛車之末日浩劫|'Hard Truck: Apocalypse'	2006	Targem Games
cdg-2503	硬卡車1	爆走拖拉庫|卡車硬漢|'Hard Truck: Road to Victory'	1998	SoftLab-NSK
cdg-2504	硬卡車2	'Hard Truck 2: King of the Road'	2000	SoftLab-NSK
cdg-2505	硬卡車3：18鋼輪	猛男卡車：鋼鐵18輪|'Hard Truck: 18 Wheels of Steel'	2002	SCS
cdg-2506	硬核4	x4 Hardcore 4x4|TNN Motorsports Hardcore 4x4	1997	Gremlin
cdg-2507	碟形世界1	阿達魔術師|Discworld|碟形世界	1995	TWG,Perfect 10
cdg-2508	碟形世界2：死亡字節	缺少推測|'Discworld 2: Mortality Bytes'|Missing Presumed|碟形世界2	1996	Perfect Entertainment
cdg-2509	碧雪情天外傳：冰雪傳奇		2002	創意鷹翔
cdg-2510	碧雪情天之俠侶情緣		2002	創意鷹翔
cdg-2511	碰撞精靈		1994	勁一番
cdg-2512	碰撞飛車	Crashday	2006	Moonbyte
cdg-2513	碰龍美戰士	Legend of Pong Long Fighter Sunnyna	1995	天堂鳥
cdg-2514	聖劍啟示錄	寶劍紀事|劍的編年史|Chronicles of the Sword	1996	Synthetic
cdg-2515	聖劍大陸：霸王騎士傳		1999	昱泉
cdg-2516	聖域傳說		1991	智冠
cdg-2517	聖域爭輝		1997	大宇
cdg-2518	聖域破壞神	聖域|Sacred	2004	Ascaron
cdg-2519	聖域破壞神2	聖域2|神聖紀事2：墮落天使|'Sacred 2: Fallen Angel'	2009	Ascaron
cdg-2520	聖天使學園	聖天使學院|Para Para Paradise	1999	Family
cdg-2521	聖女之歌1：人魚的新娘	'Heroine Anthem: The Elect Wassernixe'	2002	風雷時代
cdg-2522	聖女之歌2：撒雷母天使	'Heroine Anthem 2: The Angel of Sarem'	2003	唯晶
cdg-2523	聖女之歌	XP Heroine Anthem XP	2004	唯晶信息
cdg-2524	聖女之歌零	聖女之歌|'ZERO Heroine Anthem Zero: Sacrifice'	2016	唯晶
cdg-2525	聖女傳說	Triangle	1997	JANIS
cdg-2526	聖女貞德	'Joan of Arc: Siege & The Sword'	1989	Broderbund
cdg-2527	聖少女學園：水晶組	Crystal Class	1998	TGL
cdg-2528	聖少女戰隊1	Lakers|圣少女战队	1994	Apple Pie
cdg-2529	聖少女戰隊2	Lakers 2	1995	Apple Pie
cdg-2530	聖少女戰隊3	Lakers 3	1996	Apple Pie
cdg-2531	聖戰奇兵	Trinity	1999	亞博克
cdg-2532	聖戰奇兵冒險版	印第安納瓊斯與最後的十字軍|Indiana Jones and the Last Crusade - The Graphic Adventure	1989	Lucas
cdg-2533	聖戰奇兵動作版	Indiana Jones and the Last Crusade - the Action Game	1989	Lucas
cdg-2534	聖戰錄		1994	HIMEYA
cdg-2535	聖殿武士	聖殿騎士：地獄遠征|'Knights of the Temple: Infernal Crusade'	2004	Starbreeze
cdg-2536	聖焰騎士傳	Geo Conflict	2001	Compile
cdg-2537	聖眼之翼	Saint Eyes	1999	TGL
cdg-2538	聖石傳說	Legend of the Sacred Stone	2000	奧汀
cdg-2539	聖經啟示錄	Bible Builder	1992	Everbright
cdg-2540	聖誕任務	Mission X'mas	2000	數位玩具
cdg-2541	聖靈騎士	Soul Slayers	2000	Gleam
cdg-2542	聖魔戰記1：艾拉降臨	鬼魂力量|Spectral Force	1999	IDEA
cdg-2543	聖魔戰記2：永遠的奇蹟	鬼魂力量2|Spectral Force 2	2001	IDEA
cdg-2544	迪士尼奪寶奇兵	'Disney''s DuckTales: The Quest for Gold'	1990	Incredible Technologies
cdg-2545	迪士尼星際寶貝夏威夷冒險	Disney's Lilo And Stitch Hawaiian Adventure	2002	Disney
cdg-2546	迪士尼泰山	人猿泰山|Tarzan|Disney's Tarzan|'Disney''s Action Game: Tarzan'	1999	Eurocom
cdg-2547	迪士尼泰山：活動中心	'Disney''s Tarzan: Activity Center'	1999	Disney
cdg-2548	迪士尼泰山叢林大冒險	'Disney''s Hot Shots: Disney''s Tarzan Jungle Tumble'	1999	Disney
cdg-2549	迪士尼神奇藝術卡通製作家	Disney's Magic Artist Cartoon Maker	2002	Disney
cdg-2550	迪斯尼卡通賽車	迪士尼主題公園賽車|'Walt Disney World Quest: Magical Racing Tour'	2001	Crystal Dynamics
cdg-2551	迴力鏢破壞者	Boomerang Breaker|Bullidor	2000	Ganymede
cdg-2552	迷你咖哩1：兒童安全指南室內篇	迷你咖哩的生活日記1：室內生活安全|Mini-Curry：The Ultimate Indoor Safety Guide	1999	DataSun
cdg-2553	迷你咖哩2：兒童安全指南室外篇	迷你咖哩的生活日記2：室外生活安全|Mini-Curry：The Ultimate Outdoor Safety Guide	2000	DataSun
cdg-2554	迷城國度	Xanadu Next	2006	Falcom
cdg-2555	迷宮動動腦	Chip's Challenge	1989	Epyx
cdg-2556	迷宮探險	蒙特祖瑪的復仇|Montezuma's Revenge	1984	Utopia
cdg-2557	迷幻俄羅斯	俄羅斯方塊	1999	溫大國際
cdg-2558	迷走都市	Runaway City	1996	JAST,Tiare
cdg-2559	迷霧之島1	神秘島1|Myst	1994	Cyan
cdg-2560	迷霧之島2	神秘島2：星空斷層|迷霧之島續集|'Riven: The Sequel to Myst'	1998	Cyan
cdg-2561	迷霧之島3	神秘島3：放逐|'Myst 3: Exile'	2001	Presto
cdg-2562	迷霧之島4	神秘島4：啟示錄|'Myst 4: Revelation'	2004	Ubisoft
cdg-2563	迷霧之島5	神秘島5：密室逃脫|時代的終結|'Myst 5: End of Ages'	2005	Cyan
cdg-2564	逆玉王	Wedding Errantry	1994	Grocer
cdg-2565	逆襲	Opposite Attack	1989	大宇
cdg-2566	逆轉時空	Reverse Time	1995	長重
cdg-2567	逆轉霹靂		2008	金狐狸
cdg-2568	逐夢江湖行		2023	門客
cdg-2569	逐鹿中原之隋唐群英傳		2000	斯普軟件
cdg-2570	通卡怪獸大卡車	Tonka Monster Trucks	2001	Data Design
